Attendance_ID,Employee_ID,CheckIn,CheckOut
13382,134,1/22/2024 13:33,1/23/2024 1:33
13384,102,5/17/2024 4:39,5/17/2024 14:39
13385,131,2/28/2024 7:00,2/28/2024 17:00
13386,78,6/15/2024 14:24,6/15/2024 23:24
13387,144,1/7/2024 5:08,1/7/2024 12:08
13388,55,2/13/2024 22:09,2/14/2024 7:09
13389,67,4/12/2024 15:29,4/12/2024 23:29
13391,134,4/26/2024 13:59,4/26/2024 19:59
13392,55,6/6/2024 17:00,6/7/2024 3:00
13393,149,3/23/2024 16:34,3/24/2024 3:34
13397,95,3/16/2024 9:04,3/16/2024 19:04
13398,38,6/29/2024 4:44,6/29/2024 16:44
13400,180,6/26/2024 23:00,6/27/2024 6:00
13401,20,6/14/2024 0:45,6/14/2024 10:45
13402,67,1/10/2024 20:56,1/11/2024 7:56
13403,18,1/15/2024 2:11,1/15/2024 9:11
13404,44,4/16/2024 15:27,4/16/2024 22:27
13406,172,1/17/2024 20:03,1/18/2024 5:03
13410,143,5/20/2024 23:38,5/21/2024 9:38
13411,9,6/5/2024 11:50,6/5/2024 23:50
13412,61,4/18/2024 17:54,4/19/2024 5:54
13414,37,6/8/2024 3:47,6/8/2024 13:47
13415,99,1/12/2024 9:13,1/12/2024 17:13
13416,24,3/24/2024 21:45,3/25/2024 7:45
13417,44,5/27/2024 22:05,5/28/2024 10:05
13419,74,1/21/2024 17:31,1/22/2024 5:31
13420,112,6/1/2024 6:34,6/1/2024 13:34
13421,130,4/10/2024 5:26,4/10/2024 11:26
13422,135,2/8/2024 21:51,2/9/2024 7:51
13423,53,6/24/2024 11:28,6/24/2024 21:28
13425,121,1/29/2024 0:55,1/29/2024 12:55
13427,107,1/31/2024 18:29,2/1/2024 4:29
13429,157,4/9/2024 9:20,4/9/2024 19:20
13430,85,1/7/2024 22:08,1/8/2024 4:08
13431,146,3/18/2024 21:58,3/19/2024 5:58
13432,160,6/14/2024 1:54,6/14/2024 10:54
13433,176,3/4/2024 11:05,3/4/2024 19:05
13434,129,4/7/2024 19:32,4/8/2024 2:32
13435,152,1/5/2024 4:35,1/5/2024 15:35
13436,163,6/9/2024 23:51,6/10/2024 11:51
13438,122,4/30/2024 5:27,4/30/2024 12:27
13439,134,5/11/2024 18:44,5/12/2024 2:44
13440,89,5/4/2024 7:10,5/4/2024 18:10
13441,63,4/6/2024 7:56,4/6/2024 15:56
13442,61,2/23/2024 22:55,2/24/2024 6:55
13445,44,2/24/2024 15:23,2/25/2024 3:23
13448,108,3/19/2024 5:27,3/19/2024 13:27
13452,119,1/16/2024 10:26,1/16/2024 16:26
13453,174,5/1/2024 4:01,5/1/2024 12:01
13454,73,1/19/2024 22:47,1/20/2024 10:47
13455,55,3/27/2024 16:54,3/27/2024 23:54
13458,117,4/17/2024 7:08,4/17/2024 18:08
13460,2,6/3/2024 12:47,6/3/2024 23:47
13461,133,1/11/2024 13:07,1/11/2024 19:07
13462,179,1/2/2024 4:38,1/2/2024 14:38
13463,16,4/11/2024 0:09,4/11/2024 9:09
13464,76,1/21/2024 22:30,1/22/2024 5:30
13465,33,3/30/2024 22:09,3/31/2024 6:09
13466,53,4/8/2024 22:25,4/9/2024 4:25
13470,145,2/13/2024 11:35,2/13/2024 20:35
13471,13,6/22/2024 5:13,6/22/2024 14:13
13474,163,4/9/2024 14:23,4/9/2024 22:23
13477,94,3/12/2024 4:42,3/12/2024 12:42
13478,121,1/20/2024 8:49,1/20/2024 15:49
13479,97,4/3/2024 15:55,4/3/2024 23:55
13480,37,6/13/2024 13:50,6/13/2024 20:50
13482,152,2/21/2024 6:38,2/21/2024 17:38
13485,59,3/3/2024 22:57,3/4/2024 5:57
13486,179,4/23/2024 0:56,4/23/2024 11:56
13487,153,1/5/2024 0:46,1/5/2024 7:46
13488,195,1/6/2024 23:47,1/7/2024 6:47
13489,146,2/25/2024 14:00,2/25/2024 20:00
13490,71,1/10/2024 8:49,1/10/2024 14:49
13492,29,6/20/2024 11:07,6/20/2024 23:07
13495,114,1/31/2024 10:21,1/31/2024 21:21
13496,113,3/25/2024 12:28,3/25/2024 23:28
13498,159,6/30/2024 14:28,7/1/2024 2:28
13499,190,3/31/2024 5:09,3/31/2024 15:09
13501,179,3/22/2024 18:39,3/23/2024 1:39
13502,66,5/18/2024 20:11,5/19/2024 6:11
13505,191,5/16/2024 18:53,5/17/2024 6:53
13506,140,6/21/2024 8:12,6/21/2024 17:12
13507,45,1/23/2024 22:46,1/24/2024 5:46
13508,42,2/18/2024 22:35,2/19/2024 5:35
13509,14,2/17/2024 8:02,2/17/2024 14:02
13510,73,5/6/2024 13:12,5/6/2024 19:12
13511,130,6/15/2024 9:38,6/15/2024 19:38
13512,178,6/13/2024 7:51,6/13/2024 13:51
13513,73,2/10/2024 9:38,2/10/2024 17:38
13515,10,6/19/2024 1:52,6/19/2024 9:52
13516,102,6/21/2024 14:22,6/22/2024 1:22
13517,68,1/4/2024 14:08,1/5/2024 2:08
13518,113,3/26/2024 0:10,3/26/2024 6:10
13519,93,3/3/2024 0:39,3/3/2024 8:39
13520,83,3/20/2024 6:27,3/20/2024 13:27
13521,98,5/23/2024 19:44,5/24/2024 7:44
13522,176,6/30/2024 14:13,7/1/2024 2:13
13524,107,4/18/2024 16:09,4/19/2024 3:09
13526,198,5/14/2024 1:11,5/14/2024 7:11
13527,184,5/16/2024 12:17,5/16/2024 22:17
13528,186,3/6/2024 21:09,3/7/2024 8:09
13529,200,1/6/2024 7:53,1/6/2024 15:53
13530,70,2/5/2024 21:48,2/6/2024 5:48
13531,103,6/5/2024 22:29,6/6/2024 9:29
13532,175,4/17/2024 9:40,4/17/2024 18:40
13536,60,6/19/2024 0:08,6/19/2024 9:08
13537,143,4/11/2024 15:33,4/12/2024 2:33
13538,141,2/19/2024 14:17,2/19/2024 21:17
13539,130,6/17/2024 14:44,6/18/2024 0:44
13540,88,6/20/2024 14:02,6/20/2024 21:02
13545,50,3/13/2024 11:42,3/13/2024 23:42
13547,37,1/7/2024 14:04,1/7/2024 21:04
13549,153,3/1/2024 11:06,3/1/2024 20:06
13552,63,6/16/2024 11:37,6/16/2024 23:37
13553,62,6/6/2024 1:22,6/6/2024 13:22
13554,197,4/7/2024 18:45,4/8/2024 6:45
13555,30,1/6/2024 6:19,1/6/2024 17:19
13556,135,4/24/2024 8:46,4/24/2024 17:46
13557,182,4/3/2024 5:59,4/3/2024 13:59
13558,107,5/2/2024 18:30,5/3/2024 3:30
13559,91,1/13/2024 18:35,1/14/2024 0:35
13560,189,5/26/2024 20:09,5/27/2024 7:09
13561,106,4/16/2024 18:46,4/17/2024 1:46
13562,193,3/21/2024 14:52,3/21/2024 20:52
13563,102,3/10/2024 22:36,3/11/2024 9:36
13565,46,3/1/2024 6:47,3/1/2024 16:47
13566,18,5/25/2024 2:49,5/25/2024 11:49
13567,115,5/17/2024 12:56,5/17/2024 19:56
13569,142,4/11/2024 9:21,4/11/2024 15:21
13570,180,4/4/2024 19:03,4/5/2024 1:03
13573,143,1/23/2024 16:01,1/23/2024 22:01
13574,102,5/10/2024 14:23,5/10/2024 20:23
13575,8,6/5/2024 8:57,6/5/2024 16:57
13577,1,2/10/2024 6:05,2/10/2024 14:05
13579,77,5/1/2024 3:07,5/1/2024 9:07
13580,116,1/28/2024 15:45,1/28/2024 23:45
13581,161,2/26/2024 0:10,2/26/2024 8:10
13583,35,4/29/2024 2:48,4/29/2024 10:48
13584,100,4/26/2024 10:51,4/26/2024 19:51
13585,53,1/5/2024 12:42,1/5/2024 20:42
13587,199,6/2/2024 10:38,6/2/2024 20:38
13589,149,3/12/2024 6:04,3/12/2024 17:04
13590,35,6/4/2024 21:10,6/5/2024 7:10
13592,151,4/11/2024 21:35,4/12/2024 7:35
13593,1,5/28/2024 11:37,5/28/2024 21:37
13595,178,1/24/2024 7:32,1/24/2024 16:32
13596,68,2/1/2024 6:41,2/1/2024 16:41
13597,16,4/9/2024 14:21,4/10/2024 1:21
13598,109,2/3/2024 10:18,2/3/2024 16:18
13599,30,2/18/2024 6:48,2/18/2024 14:48
13600,111,4/19/2024 20:51,4/20/2024 6:51
13601,156,2/27/2024 3:19,2/27/2024 11:19
13602,82,6/23/2024 18:25,6/24/2024 3:25
13603,25,4/17/2024 10:07,4/17/2024 16:07
13604,52,1/18/2024 21:51,1/19/2024 3:51
13606,159,3/24/2024 14:45,3/25/2024 0:45
13608,198,1/31/2024 12:25,1/31/2024 22:25
13609,50,2/25/2024 15:10,2/26/2024 0:10
13612,98,5/22/2024 6:14,5/22/2024 13:14
13613,196,5/18/2024 16:11,5/18/2024 22:11
13615,122,2/5/2024 9:41,2/5/2024 21:41
13617,67,3/30/2024 21:41,3/31/2024 7:41
13618,193,5/22/2024 14:12,5/22/2024 23:12
13619,165,6/13/2024 18:04,6/14/2024 1:04
13620,134,6/22/2024 16:11,6/23/2024 1:11
13621,113,4/2/2024 14:19,4/2/2024 22:19
13622,87,1/20/2024 14:25,1/21/2024 1:25
13623,26,4/17/2024 2:13,4/17/2024 11:13
13624,47,6/5/2024 20:39,6/6/2024 4:39
13627,69,5/15/2024 6:58,5/15/2024 12:58
13628,149,6/7/2024 18:14,6/8/2024 1:14
13629,30,6/21/2024 3:43,6/21/2024 10:43
13630,146,4/20/2024 17:07,4/21/2024 1:07
13631,107,6/17/2024 13:32,6/17/2024 21:32
13632,35,3/28/2024 0:49,3/28/2024 10:49
13633,148,2/14/2024 3:30,2/14/2024 9:30
13635,196,4/29/2024 4:04,4/29/2024 10:04
13636,178,6/12/2024 16:18,6/13/2024 4:18
13637,22,2/11/2024 6:43,2/11/2024 14:43
13638,153,3/23/2024 10:57,3/23/2024 21:57
13640,102,2/14/2024 11:07,2/14/2024 21:07
13641,56,4/17/2024 2:31,4/17/2024 12:31
13643,165,3/12/2024 15:36,3/13/2024 3:36
13644,59,4/4/2024 12:02,4/5/2024 0:02
13645,192,4/26/2024 2:57,4/26/2024 9:57
13647,122,6/30/2024 7:38,6/30/2024 18:38
13648,89,2/12/2024 19:43,2/13/2024 1:43
13649,123,3/31/2024 20:17,4/1/2024 7:17
13650,124,4/9/2024 13:34,4/9/2024 20:34
13651,92,5/6/2024 15:29,5/6/2024 23:29
13652,132,3/11/2024 10:54,3/11/2024 21:54
13653,183,1/9/2024 8:29,1/9/2024 19:29
13655,69,2/24/2024 19:03,2/25/2024 5:03
13656,149,4/21/2024 22:05,4/22/2024 7:05
13657,85,5/13/2024 13:08,5/13/2024 19:08
13659,123,6/1/2024 22:59,6/2/2024 6:59
13660,2,6/23/2024 15:47,6/24/2024 2:47
13662,156,6/5/2024 21:15,6/6/2024 6:15
13663,175,6/30/2024 0:02,6/30/2024 11:02
13664,163,5/20/2024 11:01,5/20/2024 22:01
13665,138,2/1/2024 1:36,2/1/2024 7:36
13666,97,6/3/2024 22:13,6/4/2024 9:13
13667,178,4/9/2024 1:03,4/9/2024 8:03
13668,175,3/31/2024 0:39,3/31/2024 12:39
13669,119,3/29/2024 23:39,3/30/2024 9:39
13671,187,5/15/2024 21:05,5/16/2024 8:05
13672,58,6/1/2024 6:37,6/1/2024 14:37
13673,125,1/23/2024 8:57,1/23/2024 20:57
13674,123,5/12/2024 1:11,5/12/2024 8:11
13677,28,6/23/2024 15:45,6/24/2024 0:45
13678,94,4/7/2024 21:03,4/8/2024 4:03
13679,139,1/25/2024 19:40,1/26/2024 2:40
13680,42,1/29/2024 0:00,1/29/2024 10:00
13682,197,6/27/2024 17:15,6/28/2024 4:15
13683,51,2/24/2024 17:26,2/25/2024 4:26
13685,33,5/9/2024 12:32,5/10/2024 0:32
13687,200,5/17/2024 14:27,5/18/2024 1:27
13689,81,1/26/2024 16:30,1/26/2024 22:30
13690,9,1/25/2024 9:54,1/25/2024 15:54
13691,88,3/10/2024 15:50,3/11/2024 0:50
13692,42,3/5/2024 4:30,3/5/2024 13:30
13693,42,3/17/2024 18:56,3/18/2024 2:56
13694,76,6/22/2024 10:54,6/22/2024 16:54
13698,67,4/17/2024 17:30,4/18/2024 1:30
13699,44,1/31/2024 2:00,1/31/2024 8:00
13701,118,3/11/2024 9:34,3/11/2024 19:34
13703,10,5/11/2024 4:31,5/11/2024 13:31
13704,65,5/14/2024 22:56,5/15/2024 10:56
13705,195,3/20/2024 7:44,3/20/2024 16:44
13707,139,3/16/2024 2:12,3/16/2024 10:12
13710,191,6/28/2024 7:30,6/28/2024 17:30
13711,183,1/13/2024 0:42,1/13/2024 8:42
13712,56,3/21/2024 11:28,3/21/2024 22:28
13713,34,2/23/2024 15:10,2/23/2024 21:10
13715,93,3/8/2024 3:33,3/8/2024 14:33
13716,96,3/20/2024 3:42,3/20/2024 11:42
13717,41,5/2/2024 0:25,5/2/2024 6:25
13718,164,4/24/2024 3:52,4/24/2024 15:52
13719,103,6/26/2024 6:23,6/26/2024 18:23
13721,81,3/13/2024 9:33,3/13/2024 20:33
13722,195,4/7/2024 2:24,4/7/2024 9:24
13723,5,2/3/2024 0:57,2/3/2024 8:57
13724,199,2/22/2024 11:49,2/22/2024 19:49
13725,109,1/6/2024 0:29,1/6/2024 10:29
13726,173,2/27/2024 11:57,2/27/2024 17:57
13727,114,4/8/2024 7:52,4/8/2024 19:52
13728,133,1/28/2024 7:05,1/28/2024 17:05
13729,144,5/9/2024 16:22,5/10/2024 3:22
13730,77,4/6/2024 18:21,4/7/2024 6:21
13735,69,4/26/2024 14:23,4/26/2024 22:23
13737,132,6/16/2024 1:34,6/16/2024 12:34
13739,90,1/20/2024 9:03,1/20/2024 16:03
13740,63,4/28/2024 14:28,4/28/2024 20:28
13742,47,4/8/2024 10:36,4/8/2024 19:36
13745,178,1/14/2024 9:55,1/14/2024 20:55
13746,82,5/24/2024 15:23,5/24/2024 22:23
13747,1,3/16/2024 20:25,3/17/2024 3:25
13748,90,1/13/2024 19:50,1/14/2024 5:50
13749,37,2/13/2024 23:56,2/14/2024 9:56
13751,160,3/10/2024 0:34,3/10/2024 10:34
13753,78,4/21/2024 7:26,4/21/2024 16:26
13754,145,1/19/2024 12:43,1/20/2024 0:43
13756,110,4/23/2024 12:12,4/23/2024 18:12
13758,102,4/22/2024 0:07,4/22/2024 7:07
13759,104,5/28/2024 0:33,5/28/2024 7:33
13760,136,5/4/2024 15:14,5/5/2024 3:14
13761,37,2/19/2024 6:14,2/19/2024 12:14
13762,89,5/18/2024 14:09,5/19/2024 0:09
13764,20,1/3/2024 7:44,1/3/2024 15:44
13765,14,6/13/2024 12:35,6/13/2024 20:35
13767,198,4/2/2024 4:21,4/2/2024 13:21
13768,41,5/12/2024 8:24,5/12/2024 18:24
13769,27,5/3/2024 9:38,5/3/2024 15:38
13770,89,1/14/2024 17:28,1/15/2024 5:28
13771,36,3/20/2024 4:40,3/20/2024 12:40
13773,56,1/7/2024 0:10,1/7/2024 6:10
13774,149,4/18/2024 22:09,4/19/2024 5:09
13775,159,6/26/2024 18:38,6/27/2024 6:38
13776,84,4/1/2024 14:28,4/1/2024 22:28
13777,142,5/16/2024 5:30,5/16/2024 14:30
13779,31,5/6/2024 20:27,5/7/2024 8:27
13781,102,3/11/2024 4:11,3/11/2024 14:11
13782,1,6/3/2024 15:16,6/3/2024 23:16
13783,100,5/27/2024 14:19,5/27/2024 22:19
13784,187,1/18/2024 13:17,1/18/2024 19:17
13785,85,5/28/2024 5:44,5/28/2024 15:44
13786,2,3/31/2024 1:57,3/31/2024 12:57
13787,115,5/16/2024 3:15,5/16/2024 12:15
13789,132,6/15/2024 4:47,6/15/2024 16:47
13790,59,3/5/2024 12:16,3/5/2024 22:16
13791,68,6/28/2024 1:30,6/28/2024 10:30
13792,107,5/30/2024 16:15,5/30/2024 23:15
13794,46,5/29/2024 10:01,5/29/2024 20:01
13796,11,6/20/2024 12:26,6/20/2024 20:26
13797,192,3/13/2024 4:18,3/13/2024 12:18
13798,42,3/6/2024 20:44,3/7/2024 7:44
13799,190,4/25/2024 15:50,4/26/2024 3:50
13804,130,3/2/2024 10:58,3/2/2024 20:58
13805,5,5/1/2024 13:37,5/1/2024 19:37
13806,139,5/25/2024 22:30,5/26/2024 8:30
13807,129,6/28/2024 14:23,6/28/2024 22:23
13809,62,3/28/2024 8:17,3/28/2024 14:17
13810,133,2/20/2024 21:34,2/21/2024 4:34
13812,17,5/18/2024 22:35,5/19/2024 10:35
13814,75,3/28/2024 13:10,3/28/2024 22:10
13816,79,6/16/2024 10:26,6/16/2024 22:26
13817,91,2/8/2024 13:28,2/9/2024 0:28
13818,37,4/13/2024 11:45,4/13/2024 17:45
13819,123,4/2/2024 1:36,4/2/2024 8:36
13820,77,6/5/2024 6:00,6/5/2024 14:00
13822,35,1/24/2024 17:44,1/25/2024 3:44
13823,115,3/7/2024 13:54,3/7/2024 22:54
13824,45,5/1/2024 16:02,5/2/2024 1:02
13826,195,6/13/2024 23:41,6/14/2024 11:41
13827,64,3/31/2024 2:46,3/31/2024 12:46
13828,59,6/29/2024 0:55,6/29/2024 6:55
13830,82,1/23/2024 6:54,1/23/2024 13:54
13831,48,1/6/2024 15:10,1/6/2024 23:10
13832,66,4/5/2024 14:10,4/5/2024 22:10
13833,74,6/30/2024 8:40,6/30/2024 17:40
13835,69,1/9/2024 3:35,1/9/2024 13:35
13838,78,4/13/2024 3:25,4/13/2024 15:25
13841,101,3/7/2024 20:37,3/8/2024 5:37
13842,44,5/28/2024 18:38,5/29/2024 3:38
13844,112,4/30/2024 15:28,4/30/2024 22:28
13845,168,5/8/2024 3:24,5/8/2024 12:24
13849,107,1/16/2024 13:35,1/16/2024 21:35
13850,140,3/31/2024 11:04,3/31/2024 23:04
13851,49,2/12/2024 1:09,2/12/2024 7:09
13852,116,2/22/2024 17:18,2/23/2024 1:18
13853,81,6/5/2024 8:41,6/5/2024 19:41
13855,130,6/18/2024 13:20,6/19/2024 1:20
13856,96,5/14/2024 7:07,5/14/2024 13:07
13857,169,3/21/2024 14:50,3/21/2024 23:50
13858,114,1/29/2024 3:43,1/29/2024 14:43
13860,8,6/1/2024 3:52,6/1/2024 9:52
13861,94,6/11/2024 5:45,6/11/2024 11:45
13863,14,4/25/2024 0:49,4/25/2024 8:49
13865,193,1/13/2024 2:10,1/13/2024 12:10
13866,138,2/4/2024 16:35,2/4/2024 23:35
13870,42,2/17/2024 4:00,2/17/2024 13:00
13871,136,5/14/2024 17:43,5/15/2024 4:43
13874,52,1/31/2024 13:33,1/31/2024 20:33
13875,10,1/4/2024 6:03,1/4/2024 15:03
13876,94,4/13/2024 19:34,4/14/2024 5:34
13877,113,6/9/2024 12:22,6/10/2024 0:22
13879,176,2/24/2024 5:32,2/24/2024 15:32
13880,96,5/6/2024 9:43,5/6/2024 19:43
13882,63,5/13/2024 18:12,5/14/2024 6:12
13883,180,4/14/2024 16:41,4/14/2024 22:41
13885,23,1/30/2024 9:49,1/30/2024 15:49
13887,161,3/30/2024 3:38,3/30/2024 9:38
13889,136,3/5/2024 6:32,3/5/2024 17:32
13890,150,6/21/2024 5:31,6/21/2024 12:31
13891,39,6/30/2024 4:37,6/30/2024 10:37
13893,121,3/25/2024 23:45,3/26/2024 10:45
13895,121,3/1/2024 5:22,3/1/2024 16:22
13896,42,3/11/2024 5:16,3/11/2024 16:16
13899,144,4/20/2024 7:02,4/20/2024 13:02
13900,122,2/20/2024 1:17,2/20/2024 7:17
13903,104,6/14/2024 14:41,6/14/2024 22:41
13904,83,6/19/2024 10:55,6/19/2024 21:55
13905,187,2/28/2024 9:47,2/28/2024 15:47
13906,139,5/14/2024 5:24,5/14/2024 17:24
13907,99,1/30/2024 20:05,1/31/2024 5:05
13908,100,3/1/2024 15:14,3/1/2024 22:14
13912,13,5/30/2024 16:04,5/31/2024 1:04
13913,71,6/7/2024 6:02,6/7/2024 15:02
13914,192,4/5/2024 11:48,4/5/2024 17:48
13916,128,2/22/2024 5:50,2/22/2024 16:50
13918,173,4/2/2024 14:54,4/2/2024 22:54
13921,146,2/16/2024 13:00,2/17/2024 0:00
13923,130,4/29/2024 23:09,4/30/2024 5:09
13924,39,1/21/2024 22:23,1/22/2024 9:23
13926,4,3/24/2024 20:35,3/25/2024 5:35
13927,172,4/24/2024 17:17,4/24/2024 23:17
13929,120,1/13/2024 8:04,1/13/2024 15:04
13930,23,3/13/2024 1:30,3/13/2024 7:30
13931,97,2/3/2024 11:42,2/3/2024 18:42
13932,55,2/7/2024 0:03,2/7/2024 6:03
13933,191,5/25/2024 19:12,5/26/2024 4:12
13934,65,1/30/2024 14:18,1/31/2024 0:18
13936,67,4/10/2024 13:05,4/11/2024 1:05
13937,105,3/11/2024 8:41,3/11/2024 14:41
13939,159,1/10/2024 11:55,1/10/2024 17:55
13941,188,4/27/2024 4:29,4/27/2024 15:29
13942,162,2/12/2024 17:28,2/13/2024 1:28
13945,128,5/13/2024 18:15,5/14/2024 5:15
13946,160,4/26/2024 14:38,4/26/2024 20:38
13947,77,3/20/2024 13:31,3/20/2024 20:31
13948,128,4/30/2024 6:27,4/30/2024 15:27
13949,69,1/25/2024 14:45,1/25/2024 21:45
13950,77,4/12/2024 16:23,4/13/2024 1:23
13953,17,3/8/2024 14:46,3/8/2024 22:46
13954,19,4/10/2024 21:45,4/11/2024 5:45
13956,76,2/15/2024 2:25,2/15/2024 13:25
13957,9,3/8/2024 2:58,3/8/2024 14:58
13958,69,2/28/2024 7:02,2/28/2024 17:02
13959,157,5/12/2024 21:53,5/13/2024 8:53
13961,54,4/9/2024 0:40,4/9/2024 9:40
13962,159,2/4/2024 11:11,2/4/2024 17:11
13963,116,1/5/2024 4:55,1/5/2024 16:55
13965,98,6/2/2024 23:57,6/3/2024 5:57
13966,148,4/15/2024 20:03,4/16/2024 7:03
13967,49,6/7/2024 17:30,6/8/2024 5:30
13969,3,6/15/2024 3:58,6/15/2024 10:58
13971,110,2/14/2024 15:43,2/15/2024 1:43
13972,26,2/9/2024 14:20,2/9/2024 22:20
13973,12,3/3/2024 11:34,3/3/2024 18:34
13974,115,6/19/2024 7:33,6/19/2024 15:33
13975,10,1/23/2024 23:38,1/24/2024 10:38
13976,146,1/4/2024 7:53,1/4/2024 18:53
13977,161,5/2/2024 17:15,5/3/2024 5:15
13978,73,1/28/2024 16:59,1/28/2024 23:59
13980,160,1/14/2024 21:28,1/15/2024 8:28
13982,4,4/29/2024 19:35,4/30/2024 3:35
13983,62,6/12/2024 19:40,6/13/2024 4:40
13985,33,3/23/2024 23:14,3/24/2024 6:14
13988,103,3/12/2024 8:29,3/12/2024 17:29
13989,7,1/12/2024 1:57,1/12/2024 11:57
13990,85,4/28/2024 20:55,4/29/2024 7:55
13991,87,5/19/2024 5:38,5/19/2024 11:38
13992,144,6/21/2024 0:14,6/21/2024 7:14
13994,35,5/3/2024 5:32,5/3/2024 12:32
13995,26,1/5/2024 0:54,1/5/2024 11:54
13998,105,6/10/2024 15:34,6/11/2024 0:34
13999,158,6/8/2024 2:36,6/8/2024 9:36
14000,128,2/9/2024 4:56,2/9/2024 12:56
14001,18,3/7/2024 12:58,3/7/2024 22:58
14002,135,3/4/2024 8:10,3/4/2024 19:10
14003,191,3/29/2024 11:11,3/29/2024 22:11
14006,30,4/24/2024 0:31,4/24/2024 9:31
14007,176,4/16/2024 16:00,4/17/2024 3:00
14008,115,4/1/2024 3:30,4/1/2024 9:30
14012,33,4/12/2024 2:08,4/12/2024 12:08
14013,149,4/13/2024 8:06,4/13/2024 15:06
14014,24,3/19/2024 20:18,3/20/2024 4:18
14015,34,3/15/2024 15:06,3/16/2024 0:06
14016,121,4/7/2024 15:36,4/7/2024 22:36
14017,72,2/10/2024 20:41,2/11/2024 2:41
14020,59,1/10/2024 3:53,1/10/2024 9:53
14021,85,6/5/2024 7:58,6/5/2024 15:58
14024,155,4/11/2024 8:53,4/11/2024 19:53
14026,22,1/3/2024 14:37,1/3/2024 23:37
14027,153,6/24/2024 5:14,6/24/2024 16:14
14028,93,4/24/2024 20:19,4/25/2024 3:19
14030,179,5/2/2024 14:17,5/3/2024 1:17
14031,13,5/5/2024 9:28,5/5/2024 21:28
14032,150,6/5/2024 10:46,6/5/2024 20:46
14034,126,6/10/2024 17:10,6/11/2024 3:10
14035,168,6/9/2024 0:44,6/9/2024 9:44
14036,23,4/25/2024 12:55,4/25/2024 22:55
14037,91,3/19/2024 4:47,3/19/2024 11:47
14038,194,5/7/2024 19:51,5/8/2024 5:51
14039,103,1/19/2024 4:01,1/19/2024 12:01
14040,124,1/28/2024 7:05,1/28/2024 14:05
14042,97,3/16/2024 6:18,3/16/2024 14:18
14044,163,3/25/2024 22:33,3/26/2024 4:33
14046,188,1/8/2024 15:30,1/8/2024 23:30
14049,85,6/22/2024 14:47,6/22/2024 20:47
14051,161,6/10/2024 12:34,6/10/2024 23:34
14052,31,4/16/2024 10:49,4/16/2024 21:49
14054,87,1/23/2024 6:12,1/23/2024 12:12
14055,37,3/19/2024 10:13,3/19/2024 20:13
14056,141,4/22/2024 5:06,4/22/2024 13:06
14059,62,3/24/2024 18:19,3/25/2024 4:19
14060,25,5/10/2024 11:59,5/10/2024 22:59
14061,161,5/6/2024 3:49,5/6/2024 11:49
14065,167,4/5/2024 22:02,4/6/2024 7:02
14069,40,6/18/2024 20:40,6/19/2024 8:40
14070,109,5/19/2024 18:36,5/20/2024 4:36
14071,181,2/10/2024 10:39,2/10/2024 21:39
14072,140,2/21/2024 20:12,2/22/2024 7:12
14073,56,5/4/2024 15:27,5/5/2024 3:27
14074,146,5/8/2024 6:18,5/8/2024 14:18
14075,89,4/6/2024 3:43,4/6/2024 12:43
14076,99,2/18/2024 13:47,2/18/2024 23:47
14078,40,5/20/2024 0:48,5/20/2024 10:48
14080,77,1/10/2024 10:14,1/10/2024 22:14
14081,6,5/29/2024 2:46,5/29/2024 9:46
14083,18,2/19/2024 11:46,2/19/2024 18:46
14084,99,1/11/2024 21:33,1/12/2024 9:33
14085,55,1/24/2024 18:33,1/25/2024 2:33
14086,36,2/19/2024 1:37,2/19/2024 7:37
14087,188,3/7/2024 1:05,3/7/2024 13:05
14089,169,5/22/2024 5:07,5/22/2024 14:07
14091,108,3/22/2024 18:39,3/23/2024 1:39
14092,187,6/10/2024 18:22,6/11/2024 2:22
14094,105,5/27/2024 12:56,5/27/2024 18:56
14095,1,3/30/2024 7:20,3/30/2024 18:20
14097,121,4/3/2024 6:33,4/3/2024 14:33
14098,113,6/28/2024 6:33,6/28/2024 17:33
14099,88,1/30/2024 6:52,1/30/2024 15:52
14101,28,1/29/2024 22:52,1/30/2024 8:52
14102,80,5/17/2024 22:27,5/18/2024 8:27
14103,160,3/15/2024 1:08,3/15/2024 8:08
14105,143,2/4/2024 0:37,2/4/2024 7:37
14106,163,4/1/2024 11:43,4/1/2024 17:43
14107,52,6/7/2024 18:55,6/8/2024 6:55
14108,144,3/1/2024 5:20,3/1/2024 15:20
14109,53,1/23/2024 8:27,1/23/2024 19:27
14110,127,1/26/2024 19:47,1/27/2024 1:47
14112,66,5/2/2024 19:55,5/3/2024 3:55
14113,60,5/2/2024 19:18,5/3/2024 2:18
14114,61,4/1/2024 18:47,4/2/2024 5:47
14116,43,3/13/2024 9:51,3/13/2024 15:51
14117,5,3/13/2024 3:52,3/13/2024 9:52
14118,17,6/5/2024 20:29,6/6/2024 8:29
14119,141,5/25/2024 15:48,5/26/2024 3:48
14120,93,6/14/2024 15:58,6/14/2024 21:58
14123,133,3/3/2024 6:41,3/3/2024 15:41
14126,95,4/30/2024 11:09,4/30/2024 19:09
14128,152,5/25/2024 9:10,5/25/2024 21:10
14132,112,4/13/2024 6:36,4/13/2024 15:36
14134,4,6/16/2024 14:19,6/17/2024 0:19
14136,47,1/5/2024 2:18,1/5/2024 10:18
14137,126,4/17/2024 0:39,4/17/2024 8:39
