Attendance_ID,Employee_ID,CheckIn,CheckOut
29619,191,2023-03-10 02:20:21,2023-03-10 10:20:21
29620,98,2023-05-25 19:34:10,2023-05-26 06:34:10
29621,188,2023-07-06 19:20:33,2023-07-07 02:20:33
29622,182,2023-06-06 14:28:44,2023-06-06 21:28:44
29623,62,2023-06-09 13:20:03,2023-06-09 19:20:03
29624,33,2023-03-28 08:02:25,2023-03-28 20:02:25
29625,161,2023-05-18 14:29:49,2023-05-19 02:29:49
29626,42,2023-06-05 14:56:01,2023-06-05 21:56:01
29627,105,2023-05-21 00:56:38,2023-05-21 11:56:38
29628,180,2023-11-20 05:34:32,2023-11-20 12:34:32
29629,135,2023-10-19 03:14:31,2023-10-19 15:14:31
29630,16,2023-11-21 08:51:43,2023-11-21 17:51:43
29631,148,2023-01-02 08:47:21,2023-01-02 15:47:21
29632,34,2023-09-08 03:51:21,2023-09-08 11:51:21
29633,95,2023-10-10 06:58:00,2023-10-10 16:58:00
29634,64,2023-08-31 22:34:29,2023-09-01 08:34:29
29635,113,2023-07-12 09:30:29,2023-07-12 18:30:29
29636,25,2023-02-04 02:49:25,2023-02-04 09:49:25
29637,13,2023-02-19 11:50:53,2023-02-19 18:50:53
29638,43,2023-05-22 21:26:54,2023-05-23 04:26:54
29639,15,2023-07-06 07:19:41,2023-07-06 18:19:41
29640,86,2023-10-10 15:43:40,2023-10-10 23:43:40
29641,74,2023-07-17 02:02:18,2023-07-17 08:02:18
29642,83,2023-05-18 13:45:49,2023-05-19 00:45:49
29643,129,2023-12-21 23:51:20,2023-12-22 05:51:20
29644,80,2023-11-08 18:38:09,2023-11-09 02:38:09
29645,97,2023-10-06 02:48:50,2023-10-06 12:48:50
29646,195,2023-02-15 12:20:31,2023-02-15 21:20:31
29647,141,2023-11-02 13:20:41,2023-11-03 00:20:41
29648,29,2023-06-06 03:38:23,2023-06-06 14:38:23
29649,194,2023-06-29 04:57:00,2023-06-29 12:57:00
29650,87,2023-02-21 18:01:23,2023-02-22 06:01:23
29651,157,2023-07-18 03:35:02,2023-07-18 12:35:02
29652,144,2023-04-18 17:34:32,2023-04-19 01:34:32
29653,19,2023-11-06 15:46:13,2023-11-06 23:46:13
29654,121,2023-08-02 14:18:41,2023-08-02 22:18:41
29655,131,2023-04-15 13:49:41,2023-04-16 00:49:41
29656,146,2023-05-29 16:25:18,2023-05-30 01:25:18
29657,99,2023-07-18 17:03:03,2023-07-19 05:03:03
29658,143,2023-11-04 07:09:44,2023-11-04 14:09:44
29659,117,2023-04-07 22:26:16,2023-04-08 08:26:16
29660,90,2023-04-21 13:23:34,2023-04-22 00:23:34
29661,10,2023-01-28 13:19:39,2023-01-29 00:19:39
29662,143,2023-09-10 17:56:43,2023-09-11 02:56:43
29663,129,2023-09-19 12:54:44,2023-09-19 23:54:44
29664,100,2023-07-07 04:16:43,2023-07-07 14:16:43
29665,31,2023-01-12 10:50:11,2023-01-12 21:50:11
29666,147,2023-05-26 08:40:02,2023-05-26 19:40:02
29667,136,2023-10-16 23:20:52,2023-10-17 05:20:52
29668,188,2023-12-17 09:46:43,2023-12-17 20:46:43
29669,176,2023-05-04 00:35:14,2023-05-04 06:35:14
29670,89,2023-06-07 22:03:28,2023-06-08 09:03:28
29671,92,2023-09-10 22:27:23,2023-09-11 10:27:23
29672,78,2023-11-02 10:27:55,2023-11-02 17:27:55
29673,50,2023-01-26 17:29:35,2023-01-26 23:29:35
29674,134,2023-07-04 09:40:44,2023-07-04 20:40:44
29675,112,2023-10-09 00:59:28,2023-10-09 09:59:28
29676,139,2023-06-19 13:35:26,2023-06-19 19:35:26
29677,42,2023-07-01 17:06:56,2023-07-02 04:06:56
29678,32,2023-05-28 10:45:03,2023-05-28 22:45:03
29679,25,2023-03-13 10:46:40,2023-03-13 18:46:40
29680,182,2023-07-24 01:11:44,2023-07-24 07:11:44
29681,164,2023-02-12 12:00:37,2023-02-12 20:00:37
29682,158,2023-11-28 18:19:22,2023-11-29 03:19:22
29683,129,2023-10-21 20:57:23,2023-10-22 08:57:23
29684,90,2023-08-07 13:52:31,2023-08-07 23:52:31
29685,104,2023-11-25 21:53:31,2023-11-26 04:53:31
29686,136,2023-10-13 08:34:10,2023-10-13 19:34:10
29687,200,2023-10-20 23:48:35,2023-10-21 07:48:35
29688,36,2023-10-22 02:22:32,2023-10-22 08:22:32
29689,180,2023-11-06 19:31:43,2023-11-07 01:31:43
29690,71,2023-04-03 14:24:23,2023-04-04 02:24:23
29691,39,2023-12-08 07:42:51,2023-12-08 19:42:51
29692,32,2023-05-17 02:19:24,2023-05-17 10:19:24
29693,136,2023-11-23 15:50:40,2023-11-24 01:50:40
29694,63,2023-05-22 10:33:45,2023-05-22 17:33:45
29695,97,2023-02-11 05:28:55,2023-02-11 13:28:55
29696,31,2023-12-28 09:11:42,2023-12-28 19:11:42
29697,113,2023-10-01 16:23:28,2023-10-02 03:23:28
29698,79,2023-05-31 16:02:42,2023-06-01 01:02:42
29699,184,2023-11-19 04:51:31,2023-11-19 10:51:31
29700,140,2023-09-16 21:29:42,2023-09-17 04:29:42
29701,51,2023-10-16 11:42:06,2023-10-16 22:42:06
29702,31,2023-08-02 15:59:39,2023-08-03 00:59:39
29703,114,2023-07-30 13:11:24,2023-07-31 01:11:24
29704,30,2023-08-15 15:18:34,2023-08-15 21:18:34
29705,53,2023-05-17 23:59:11,2023-05-18 10:59:11
29706,78,2023-02-08 18:50:01,2023-02-09 00:50:01
29707,47,2023-10-30 00:05:50,2023-10-30 06:05:50
29708,175,2023-09-06 16:35:18,2023-09-07 04:35:18
29709,27,2023-09-20 13:49:01,2023-09-20 21:49:01
29710,170,2023-08-03 17:07:56,2023-08-04 00:07:56
29711,133,2023-04-02 07:26:38,2023-04-02 19:26:38
29712,63,2023-02-06 04:05:36,2023-02-06 12:05:36
29713,171,2023-12-26 01:10:15,2023-12-26 08:10:15
29714,76,2023-10-26 10:24:30,2023-10-26 17:24:30
29715,102,2023-09-12 12:28:06,2023-09-12 18:28:06
29716,13,2023-05-25 09:58:08,2023-05-25 21:58:08
29717,192,2023-04-08 04:02:11,2023-04-08 14:02:11
29718,14,2023-11-06 21:16:13,2023-11-07 06:16:13
29719,7,2023-12-21 09:04:14,2023-12-21 17:04:14
29720,173,2023-05-08 21:03:11,2023-05-09 09:03:11
29721,38,2023-08-30 00:07:19,2023-08-30 12:07:19
29722,25,2023-02-28 19:13:21,2023-03-01 07:13:21
29723,189,2023-07-10 03:57:02,2023-07-10 15:57:02
29724,25,2023-10-10 03:00:01,2023-10-10 15:00:01
29725,194,2023-06-14 00:50:30,2023-06-14 12:50:30
29726,58,2023-08-07 00:56:19,2023-08-07 06:56:19
29727,97,2023-11-01 04:21:03,2023-11-01 13:21:03
29728,145,2023-09-03 16:45:58,2023-09-04 04:45:58
29729,173,2023-06-29 21:16:15,2023-06-30 03:16:15
29730,52,2023-09-01 06:46:49,2023-09-01 13:46:49
29731,131,2023-09-22 21:37:04,2023-09-23 06:37:04
29732,184,2023-09-12 18:19:44,2023-09-13 00:19:44
29733,77,2023-09-14 15:51:02,2023-09-15 00:51:02
29734,123,2023-02-11 08:24:17,2023-02-11 20:24:17
29735,24,2023-05-15 12:22:19,2023-05-15 21:22:19
29736,36,2023-10-08 13:18:03,2023-10-08 23:18:03
29737,161,2023-04-28 16:06:21,2023-04-29 01:06:21
29738,187,2023-07-01 12:59:26,2023-07-01 23:59:26
29739,26,2023-06-08 22:01:26,2023-06-09 09:01:26
29740,89,2023-05-03 23:26:55,2023-05-04 08:26:55
29741,36,2023-07-20 03:03:09,2023-07-20 10:03:09
29742,138,2023-05-20 12:38:43,2023-05-20 22:38:43
29743,44,2023-03-29 23:47:36,2023-03-30 10:47:36
29744,83,2023-08-24 02:28:56,2023-08-24 11:28:56
29745,8,2023-09-12 01:52:35,2023-09-12 10:52:35
29746,166,2023-08-12 05:37:19,2023-08-12 16:37:19
29747,49,2023-07-25 06:34:11,2023-07-25 17:34:11
29748,73,2023-05-14 12:43:13,2023-05-14 23:43:13
29749,10,2023-10-08 23:59:27,2023-10-09 10:59:27
29750,175,2023-01-01 12:42:35,2023-01-01 22:42:35
29751,124,2023-03-08 08:42:20,2023-03-08 17:42:20
29752,1,2023-03-28 14:28:17,2023-03-29 02:28:17
29753,40,2023-05-14 04:28:48,2023-05-14 11:28:48
29754,197,2023-08-27 12:07:49,2023-08-27 22:07:49
29755,145,2023-08-05 03:57:55,2023-08-05 11:57:55
29756,105,2023-03-15 15:07:49,2023-03-15 22:07:49
29757,21,2023-03-24 04:03:42,2023-03-24 13:03:42
29758,70,2023-10-18 21:32:45,2023-10-19 08:32:45
29759,28,2023-09-30 02:52:27,2023-09-30 10:52:27
29760,73,2023-03-09 14:13:36,2023-03-09 22:13:36
29761,195,2023-06-03 19:36:46,2023-06-04 03:36:46
29762,123,2023-05-20 18:36:08,2023-05-21 05:36:08
29763,79,2023-02-10 18:42:27,2023-02-11 04:42:27
29764,139,2023-11-02 17:16:48,2023-11-03 05:16:48
29765,118,2023-02-02 17:06:21,2023-02-03 05:06:21
29766,172,2023-10-01 10:59:59,2023-10-01 21:59:59
29767,81,2023-12-01 20:52:29,2023-12-02 04:52:29
29768,1,2023-01-20 09:12:56,2023-01-20 20:12:56
29769,129,2023-01-31 17:25:24,2023-02-01 03:25:24
29770,67,2023-12-26 04:41:45,2023-12-26 13:41:45
29771,63,2023-07-03 01:05:35,2023-07-03 11:05:35
29772,153,2023-10-21 18:35:35,2023-10-22 03:35:35
29773,168,2023-08-25 17:04:39,2023-08-26 02:04:39
29774,94,2023-02-04 01:15:07,2023-02-04 07:15:07
29775,125,2023-01-05 13:28:45,2023-01-06 00:28:45
29776,33,2023-12-22 00:12:31,2023-12-22 11:12:31
29777,52,2023-11-03 11:39:06,2023-11-03 19:39:06
29778,73,2023-12-22 17:28:38,2023-12-23 00:28:38
29779,122,2023-02-06 12:48:31,2023-02-06 18:48:31
29780,77,2023-10-22 14:43:08,2023-10-23 01:43:08
29781,166,2023-02-04 10:38:14,2023-02-04 17:38:14
29782,30,2023-07-09 05:26:01,2023-07-09 11:26:01
29783,163,2023-05-08 09:39:15,2023-05-08 17:39:15
29784,127,2023-09-08 17:24:12,2023-09-09 04:24:12
29785,196,2023-05-16 07:04:56,2023-05-16 15:04:56
29786,190,2023-09-14 11:30:39,2023-09-14 17:30:39
29787,96,2023-03-28 16:39:44,2023-03-28 22:39:44
29788,144,2023-03-04 09:24:36,2023-03-04 19:24:36
29789,5,2023-01-27 10:23:35,2023-01-27 16:23:35
29790,171,2023-12-23 23:58:09,2023-12-24 11:58:09
29791,187,2023-12-15 01:36:25,2023-12-15 10:36:25
29792,113,2023-11-04 02:06:16,2023-11-04 11:06:16
29793,32,2023-04-24 00:06:44,2023-04-24 10:06:44
29794,174,2023-08-01 08:13:47,2023-08-01 15:13:47
29795,101,2023-06-08 21:29:20,2023-06-09 04:29:20
29796,117,2023-06-07 09:38:19,2023-06-07 16:38:19
29797,104,2023-10-16 16:34:35,2023-10-16 23:34:35
29798,26,2023-07-30 18:12:56,2023-07-31 05:12:56
29799,45,2023-07-02 15:48:58,2023-07-02 23:48:58
29800,137,2023-01-30 16:15:49,2023-01-30 23:15:49
29801,99,2023-03-31 05:38:38,2023-03-31 11:38:38
29802,130,2023-06-03 22:01:28,2023-06-04 07:01:28
29803,166,2023-12-08 23:30:53,2023-12-09 09:30:53
29804,1,2023-05-04 22:04:11,2023-05-05 04:04:11
29805,167,2023-09-17 08:39:58,2023-09-17 15:39:58
29806,103,2023-05-04 20:06:03,2023-05-05 05:06:03
29807,191,2023-01-25 16:07:09,2023-01-26 00:07:09
29808,118,2023-09-25 02:07:54,2023-09-25 11:07:54
29809,137,2023-09-26 20:46:00,2023-09-27 06:46:00
29810,187,2023-11-06 14:27:36,2023-11-07 00:27:36
29811,124,2023-07-24 08:43:34,2023-07-24 17:43:34
29812,74,2023-09-10 07:16:11,2023-09-10 18:16:11
29813,56,2023-12-20 18:55:59,2023-12-21 00:55:59
29814,42,2023-07-29 19:38:19,2023-07-30 05:38:19
29815,167,2023-04-28 06:46:30,2023-04-28 18:46:30
29816,183,2023-03-18 01:18:20,2023-03-18 12:18:20
29817,76,2023-06-24 10:53:59,2023-06-24 20:53:59
29818,17,2023-10-18 00:01:17,2023-10-18 10:01:17
29819,61,2023-08-08 11:44:55,2023-08-08 17:44:55
29820,17,2023-10-24 13:02:40,2023-10-24 19:02:40
29821,149,2023-04-14 05:43:19,2023-04-14 12:43:19
29822,4,2023-12-13 05:25:51,2023-12-13 17:25:51
29823,42,2023-10-23 22:58:40,2023-10-24 09:58:40
29824,17,2023-04-18 15:01:28,2023-04-19 02:01:28
29825,14,2023-07-22 09:51:57,2023-07-22 15:51:57
29826,140,2023-08-02 21:25:56,2023-08-03 08:25:56
29827,161,2023-10-17 06:59:31,2023-10-17 13:59:31
29828,40,2023-05-06 12:56:40,2023-05-06 23:56:40
29829,195,2023-04-11 03:19:23,2023-04-11 10:19:23
29830,93,2023-12-14 21:22:04,2023-12-15 04:22:04
29831,36,2023-06-11 12:31:43,2023-06-11 19:31:43
29832,79,2023-05-01 20:22:24,2023-05-02 02:22:24
29833,128,2023-01-24 10:22:43,2023-01-24 18:22:43
29834,162,2023-11-14 13:28:57,2023-11-14 23:28:57
29835,192,2023-12-10 18:55:02,2023-12-11 00:55:02
29836,28,2023-11-12 10:16:26,2023-11-12 20:16:26
29837,85,2023-01-13 09:32:22,2023-01-13 16:32:22
29838,186,2023-02-15 00:33:00,2023-02-15 07:33:00
29839,147,2023-07-08 05:47:51,2023-07-08 13:47:51
29840,39,2023-11-30 09:47:48,2023-11-30 17:47:48
29841,131,2023-01-05 06:05:11,2023-01-05 12:05:11
29842,64,2023-11-16 20:45:21,2023-11-17 05:45:21
29843,90,2023-10-23 17:51:46,2023-10-24 00:51:46
29844,59,2023-04-30 15:27:44,2023-05-01 01:27:44
29845,25,2023-12-05 07:36:24,2023-12-05 17:36:24
29846,18,2023-10-23 06:43:39,2023-10-23 18:43:39
29847,181,2023-01-23 23:57:44,2023-01-24 06:57:44
29848,169,2023-08-28 03:23:15,2023-08-28 14:23:15
29849,102,2023-12-18 23:39:58,2023-12-19 08:39:58
29850,97,2023-06-21 21:38:53,2023-06-22 09:38:53
29851,72,2023-03-24 20:17:03,2023-03-25 05:17:03
29852,122,2023-03-25 05:05:04,2023-03-25 14:05:04
29853,158,2023-01-21 17:50:18,2023-01-22 03:50:18
29854,111,2023-05-23 15:33:12,2023-05-23 21:33:12
29855,95,2023-05-23 12:36:25,2023-05-23 19:36:25
29856,55,2023-07-30 13:13:10,2023-07-30 20:13:10
29857,174,2023-05-15 04:32:11,2023-05-15 14:32:11
29858,188,2023-05-17 08:27:29,2023-05-17 20:27:29
29859,87,2023-10-20 10:47:25,2023-10-20 19:47:25
29860,165,2023-08-18 12:00:31,2023-08-18 23:00:31
29861,113,2023-02-18 17:06:21,2023-02-19 02:06:21
29862,40,2023-04-17 00:08:51,2023-04-17 07:08:51
29863,128,2023-08-04 05:03:31,2023-08-04 17:03:31
29864,2,2023-09-25 08:04:19,2023-09-25 18:04:19
29865,107,2023-01-20 12:24:19,2023-01-20 18:24:19
29866,148,2023-07-04 06:21:47,2023-07-04 13:21:47
29867,17,2023-02-13 07:38:29,2023-02-13 13:38:29
29868,125,2023-08-09 11:55:13,2023-08-09 20:55:13
29869,118,2023-11-07 14:06:09,2023-11-08 00:06:09
29870,31,2023-04-10 06:46:15,2023-04-10 18:46:15
29871,77,2023-11-23 10:03:53,2023-11-23 18:03:53
29872,76,2023-03-26 20:28:57,2023-03-27 07:28:57
29873,101,2023-04-02 20:59:36,2023-04-03 03:59:36
29874,180,2023-07-04 10:32:49,2023-07-04 20:32:49
29875,21,2023-12-29 04:57:39,2023-12-29 10:57:39
29876,197,2023-02-28 05:47:06,2023-02-28 14:47:06
29877,109,2023-08-31 12:07:41,2023-08-31 21:07:41
29878,175,2023-11-26 02:35:04,2023-11-26 10:35:04
29879,155,2023-08-16 17:47:12,2023-08-17 04:47:12
29880,199,2023-11-07 18:13:18,2023-11-08 03:13:18
29881,90,2023-05-19 11:34:42,2023-05-19 17:34:42
29882,15,2023-11-01 18:28:52,2023-11-02 00:28:52
29883,170,2023-11-30 20:30:40,2023-12-01 07:30:40
29884,116,2023-03-07 17:39:19,2023-03-08 05:39:19
29885,57,2023-09-04 03:27:23,2023-09-04 11:27:23
29886,127,2023-02-22 11:36:27,2023-02-22 22:36:27
29887,165,2023-12-06 20:16:33,2023-12-07 06:16:33
29888,166,2023-01-06 20:43:40,2023-01-07 03:43:40
29889,58,2023-12-15 19:59:33,2023-12-16 06:59:33
29890,102,2023-05-05 09:09:49,2023-05-05 16:09:49
29891,191,2023-06-25 06:44:41,2023-06-25 14:44:41
29892,50,2023-08-13 00:14:41,2023-08-13 12:14:41
29893,91,2023-09-08 12:19:29,2023-09-09 00:19:29
29894,81,2023-12-26 02:55:32,2023-12-26 08:55:32
29895,9,2023-10-17 14:19:12,2023-10-18 01:19:12
29896,29,2023-01-11 11:41:07,2023-01-11 17:41:07
29897,89,2023-08-05 15:21:51,2023-08-06 01:21:51
29898,194,2023-11-02 17:35:17,2023-11-03 00:35:17
29899,88,2023-08-19 02:05:50,2023-08-19 13:05:50
29900,38,2023-01-15 18:24:40,2023-01-16 01:24:40
29901,97,2023-01-24 13:17:42,2023-01-24 23:17:42
29902,35,2023-12-10 14:07:53,2023-12-10 20:07:53
29903,165,2023-03-01 23:17:30,2023-03-02 05:17:30
29904,146,2023-10-01 02:40:54,2023-10-01 08:40:54
29905,163,2023-07-04 17:36:48,2023-07-05 01:36:48
29906,96,2023-09-01 20:57:09,2023-09-02 04:57:09
29907,29,2023-08-11 12:19:30,2023-08-11 19:19:30
29908,53,2023-05-30 07:00:25,2023-05-30 16:00:25
29909,167,2023-01-01 21:47:52,2023-01-02 06:47:52
29910,173,2023-05-04 15:50:07,2023-05-04 23:50:07
29911,189,2023-11-26 03:28:03,2023-11-26 11:28:03
29912,49,2023-01-18 03:35:42,2023-01-18 10:35:42
29913,138,2023-08-08 06:27:55,2023-08-08 13:27:55
29914,43,2023-01-25 06:43:52,2023-01-25 15:43:52
29915,134,2023-05-30 22:53:25,2023-05-31 06:53:25
29916,95,2023-09-17 18:42:30,2023-09-18 03:42:30
29917,103,2023-06-02 21:48:22,2023-06-03 06:48:22
29918,66,2023-03-15 16:47:42,2023-03-15 22:47:42
29919,133,2023-01-13 14:15:54,2023-01-14 02:15:54
29920,31,2023-06-01 13:06:58,2023-06-01 21:06:58
29921,30,2023-08-07 16:38:44,2023-08-07 23:38:44
29922,165,2023-09-03 15:06:51,2023-09-04 00:06:51
29923,47,2023-06-30 09:51:16,2023-06-30 17:51:16
29924,107,2023-07-02 07:16:53,2023-07-02 15:16:53
29925,59,2023-06-28 07:15:26,2023-06-28 18:15:26
29926,118,2023-02-27 21:08:33,2023-02-28 03:08:33
29927,104,2023-07-19 22:41:05,2023-07-20 10:41:05
29928,53,2023-03-24 04:42:56,2023-03-24 14:42:56
29929,59,2023-10-29 17:27:35,2023-10-30 05:27:35
29930,58,2023-07-26 17:04:09,2023-07-27 04:04:09
29931,6,2023-07-03 19:30:05,2023-07-04 01:30:05
29932,162,2023-08-13 18:15:54,2023-08-14 02:15:54
29933,125,2023-04-07 04:46:07,2023-04-07 11:46:07
29934,91,2023-07-05 13:59:13,2023-07-05 20:59:13
29935,167,2023-04-01 05:53:24,2023-04-01 16:53:24
29936,17,2023-08-13 13:31:53,2023-08-13 21:31:53
29937,184,2023-02-18 10:40:51,2023-02-18 16:40:51
29938,200,2023-03-02 14:24:30,2023-03-02 22:24:30
29939,1,2023-02-24 11:07:56,2023-02-24 20:07:56
29940,105,2023-09-08 20:42:32,2023-09-09 07:42:32
29941,168,2023-10-10 01:37:37,2023-10-10 07:37:37
29942,184,2023-12-30 11:47:02,2023-12-30 21:47:02
29943,46,2023-07-29 04:52:30,2023-07-29 14:52:30
29944,43,2023-07-24 03:36:42,2023-07-24 14:36:42
29945,142,2023-01-19 05:35:30,2023-01-19 12:35:30
29946,89,2023-09-20 03:33:40,2023-09-20 10:33:40
29947,19,2023-04-20 12:47:27,2023-04-20 18:47:27
29948,2,2023-03-16 02:01:33,2023-03-16 08:01:33
29949,67,2023-09-02 11:28:47,2023-09-02 19:28:47
29950,22,2023-10-12 09:27:10,2023-10-12 16:27:10
29951,37,2023-12-08 12:46:03,2023-12-08 21:46:03
29952,42,2023-07-24 08:32:43,2023-07-24 20:32:43
29953,161,2023-07-16 23:44:54,2023-07-17 11:44:54
29954,28,2023-09-27 08:51:20,2023-09-27 18:51:20
29955,151,2023-04-25 15:12:07,2023-04-25 21:12:07
29956,72,2023-04-13 17:26:11,2023-04-14 03:26:11
29957,152,2023-05-23 22:22:23,2023-05-24 09:22:23
29958,24,2023-09-29 13:49:11,2023-09-29 23:49:11
29959,100,2023-12-17 14:08:45,2023-12-17 21:08:45
29960,19,2023-08-18 09:28:53,2023-08-18 17:28:53
29961,108,2023-05-29 05:21:45,2023-05-29 14:21:45
29962,109,2023-04-08 03:22:41,2023-04-08 12:22:41
29963,110,2023-01-08 08:31:39,2023-01-08 17:31:39
29964,156,2023-08-17 10:19:38,2023-08-17 21:19:38
29965,48,2023-07-21 03:55:33,2023-07-21 09:55:33
29966,81,2023-08-05 09:25:49,2023-08-05 15:25:49
29967,156,2023-08-01 06:37:44,2023-08-01 17:37:44
29968,51,2023-04-21 12:52:18,2023-04-21 22:52:18
29969,154,2023-01-23 09:00:12,2023-01-23 15:00:12
29970,144,2023-01-29 06:24:33,2023-01-29 17:24:33
29971,162,2023-10-18 03:20:45,2023-10-18 14:20:45
29972,120,2023-10-17 04:21:48,2023-10-17 10:21:48
29973,148,2023-10-19 11:53:07,2023-10-19 20:53:07
29974,121,2023-01-05 09:42:00,2023-01-05 17:42:00
29975,99,2023-07-24 06:33:45,2023-07-24 17:33:45
29976,62,2023-10-19 11:25:39,2023-10-19 23:25:39
29977,87,2023-04-24 08:27:41,2023-04-24 20:27:41
29978,134,2023-12-04 04:39:34,2023-12-04 11:39:34
29979,184,2023-04-07 23:27:43,2023-04-08 08:27:43
29980,21,2023-11-22 20:50:39,2023-11-23 07:50:39
29981,50,2023-11-15 23:26:01,2023-11-16 09:26:01
29982,148,2023-08-21 01:00:53,2023-08-21 12:00:53
29983,185,2023-04-03 18:38:13,2023-04-04 02:38:13
29984,141,2023-08-14 20:46:24,2023-08-15 06:46:24
29985,108,2023-07-14 14:51:58,2023-07-15 01:51:58
29986,9,2023-10-31 02:31:25,2023-10-31 10:31:25
29987,162,2023-08-14 00:42:31,2023-08-14 10:42:31
29988,160,2023-07-12 19:23:40,2023-07-13 01:23:40
29989,84,2023-02-17 22:25:24,2023-02-18 09:25:24
29990,107,2023-10-30 12:46:29,2023-10-30 20:46:29
29991,25,2023-10-12 11:26:58,2023-10-12 22:26:58
29992,13,2023-04-22 04:39:01,2023-04-22 16:39:01
29993,195,2023-12-31 10:37:11,2023-12-31 20:37:11
29994,54,2023-09-26 23:26:39,2023-09-27 05:26:39
29995,111,2023-10-13 20:16:58,2023-10-14 04:16:58
29996,25,2023-10-08 13:04:22,2023-10-09 01:04:22
29997,60,2023-10-25 02:53:50,2023-10-25 09:53:50
29998,131,2023-11-19 19:36:26,2023-11-20 07:36:26
29999,42,2023-06-14 17:49:03,2023-06-15 02:49:03
30000,82,2023-11-16 20:46:55,2023-11-17 02:46:55
30001,47,2023-01-08 21:04:56,2023-01-09 04:04:56
30002,199,2023-02-28 14:38:24,2023-02-28 20:38:24
30003,172,2023-10-17 10:45:14,2023-10-17 17:45:14
30004,187,2023-03-06 21:27:40,2023-03-07 07:27:40
30005,197,2023-10-09 16:38:58,2023-10-10 04:38:58
30006,84,2023-06-28 11:25:02,2023-06-28 19:25:02
30007,113,2023-05-30 13:45:39,2023-05-30 22:45:39
30008,49,2023-04-06 08:07:40,2023-04-06 16:07:40
30009,77,2023-04-06 00:01:26,2023-04-06 11:01:26
30010,193,2023-03-02 08:00:21,2023-03-02 14:00:21
30011,118,2023-07-16 05:02:48,2023-07-16 16:02:48
30012,186,2023-06-20 14:19:00,2023-06-20 21:19:00
30013,139,2023-02-28 10:41:27,2023-02-28 17:41:27
30014,120,2023-07-06 08:13:49,2023-07-06 18:13:49
30015,82,2023-01-02 13:27:29,2023-01-02 23:27:29
30016,34,2023-08-08 22:17:52,2023-08-09 05:17:52
30017,198,2023-11-13 17:18:19,2023-11-13 23:18:19
30018,29,2023-07-01 05:17:13,2023-07-01 13:17:13
30019,109,2023-09-03 11:59:39,2023-09-03 23:59:39
30020,10,2023-10-17 10:27:35,2023-10-17 20:27:35
30021,14,2023-07-09 17:55:10,2023-07-10 05:55:10
30022,139,2023-11-07 14:08:42,2023-11-07 20:08:42
30023,180,2023-09-11 15:58:14,2023-09-11 22:58:14
30024,185,2023-05-22 19:50:25,2023-05-23 06:50:25
30025,61,2023-09-29 22:18:42,2023-09-30 04:18:42
30026,8,2023-10-06 17:50:41,2023-10-07 03:50:41
30027,26,2023-07-28 11:35:06,2023-07-28 20:35:06
30028,93,2023-10-21 20:44:23,2023-10-22 06:44:23
30029,177,2023-01-13 23:25:35,2023-01-14 08:25:35
30030,22,2023-02-15 00:41:44,2023-02-15 08:41:44
30031,116,2023-07-01 02:39:56,2023-07-01 09:39:56
30032,181,2023-04-15 05:17:58,2023-04-15 17:17:58
30033,33,2023-01-31 07:35:04,2023-01-31 19:35:04
30034,186,2023-07-01 03:49:28,2023-07-01 11:49:28
30035,131,2023-03-06 13:37:12,2023-03-07 01:37:12
30036,58,2023-06-21 08:55:44,2023-06-21 15:55:44
30037,58,2023-03-11 09:17:51,2023-03-11 16:17:51
30038,37,2023-08-26 16:02:45,2023-08-27 04:02:45
30039,54,2023-05-14 22:41:42,2023-05-15 06:41:42
30040,26,2023-01-07 14:48:37,2023-01-08 00:48:37
30041,45,2023-08-29 16:15:32,2023-08-29 22:15:32
30042,3,2023-07-03 06:01:28,2023-07-03 18:01:28
30043,45,2023-05-08 16:47:12,2023-05-09 03:47:12
30044,17,2023-07-03 13:34:07,2023-07-04 00:34:07
30045,59,2023-07-17 06:40:57,2023-07-17 16:40:57
30046,129,2023-01-07 02:52:19,2023-01-07 08:52:19
30047,124,2023-01-01 08:54:49,2023-01-01 19:54:49
30048,63,2023-03-07 15:00:21,2023-03-08 02:00:21
30049,172,2023-10-14 03:53:17,2023-10-14 12:53:17
30050,154,2023-03-09 19:07:16,2023-03-10 05:07:16
30051,42,2023-09-22 21:20:13,2023-09-23 06:20:13
30052,121,2023-08-14 19:34:33,2023-08-15 02:34:33
30053,159,2023-08-01 15:13:26,2023-08-02 03:13:26
30054,47,2023-02-17 17:51:38,2023-02-18 02:51:38
30055,90,2023-11-24 06:09:49,2023-11-24 14:09:49
30056,152,2023-02-06 15:23:57,2023-02-07 00:23:57
30057,188,2023-05-08 08:55:58,2023-05-08 16:55:58
30058,161,2023-09-25 06:29:44,2023-09-25 17:29:44
30059,143,2023-09-26 00:36:50,2023-09-26 09:36:50
30060,55,2023-07-05 02:49:33,2023-07-05 13:49:33
30061,130,2023-08-25 02:30:47,2023-08-25 10:30:47
30062,129,2023-11-16 19:32:13,2023-11-17 01:32:13
30063,135,2023-12-15 08:55:13,2023-12-15 17:55:13
30064,85,2023-01-02 20:25:29,2023-01-03 08:25:29
30065,198,2023-11-14 19:33:18,2023-11-15 05:33:18
30066,35,2023-04-08 21:07:14,2023-04-09 07:07:14
30067,85,2023-01-14 22:38:14,2023-01-15 05:38:14
30068,77,2023-02-05 17:52:55,2023-02-06 00:52:55
